@relation 'Affect_Clip_Labels_full-weka.filters.unsupervised.attribute.Remove-V-R4,106,157,55,26,176,23,77,74,147,205-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,5,6,7,10,11-weka.filters.supervised.instance.SMOTE-C0-K5-P1100.0-S1'

@attribute averagecorrect numeric
@attribute mincorrect numeric
@attribute sumcorrect numeric
@attribute averagepercentcorrectperskill numeric
@attribute sumhinttotal numeric
@attribute averagehinttotal numeric
@attribute mintotalfrattempted numeric
@attribute class {no,yes}

@data
1,1,1,0.8,0,0,104,no
0.5,0,1,0.717949,0,0,106,no
1,1,2,0.6325,0,0,113,no
1,1,2,0.661458,0,0,119,no
0,0,0,0.538194,0,0,128,no
1,1,1,0.8,0,0,89,no
0,0,0,0.4375,0,0,112,no
0.333333,0,1,0.490196,0,0,46,no
1,1,2,1,0,0,53,no
0,0,0,0.388889,0,0,55,no
1,1,1,1,0,0,80,no
1,1,1,0.714286,0,0,83,no
1,1,1,0.466667,0,0,101,no
0,0,0,0.491987,0,0,115,no
1,1,2,0.536842,0,0,119,no
1,1,2,0.594156,0,0,82,no
1,1,2,0.86,0,0,95,no
1,1,6,0.682407,0,0,112,no
1,1,1,0.6,0,0,120,no
0.5,0,1,0.69537,0,0,127,no
1,1,3,0.25812,0,0,97,no
0,0,0,0.425452,0,0,113,no
0.25,0,1,0.418849,15,3.75,121,no
0,0,0,0.358209,0,0,128,no
0.666667,0,2,0.361255,0,0,132,no
0.25,0,1,0.350182,0,0,139,no
1,1,1,0.368932,0,0,150,no
0,0,0,0,0,0,157,no
0.125,0,1,0.217329,56,7,173,no
0.25,0,1,0.279167,12,3,31,no
1,1,2,1,0,0,32,no
1,1,1,1,0,0,43,no
0.25,0,1,0.349359,0,0,49,no
1,1,1,0.666667,0,0,103,no
0,0,0,0.47619,0,0,94,no
1,1,3,0.842593,0,0,102,no
1,1,1,0.8,0,0,103,no
1,1,4,0.814092,0,0,116,no
1,1,1,0.533333,0,0,101,no
0.4,0,2,0.547816,0,0,106,no
0.142857,0,1,0.187158,28,4,56,no
0.333333,0,1,0.047619,0,0,63,no
1,1,2,1,0,0,65,no
1,1,2,0.761905,0,0,72,no
0,0,0,0.526103,16,2.285714,74,no
0,0,0,0.465909,0,0,78,no
0.25,0,1,0.359752,12,3,87,no
0.166667,0,1,0.175115,18,3,92,yes
0.2,0,1,0.373483,20,4,104,no
0,0,0,0.444444,0,0,104,no
0.2,0,2,0.346622,40,4,107,no
0,0,0,0.219512,0,0,92,no
0.111111,0,1,0.374341,0,0,100,no
1,1,1,0.571429,0,0,77,no
1,1,1,0.444444,0,0,110,no
0.428571,0,3,0.488317,0,0,126,no
1,1,2,0.554945,0,0,132,no
0.5,0,4,0.507011,0,0,138,no
0.666667,0,2,0.507379,0,0,159,no
1,1,2,0.764286,0,0,167,no
1,1,1,0.777778,0,0,69,no
1,1,2,0.634921,0,0,74,no
1,1,4,0.808333,0,0,80,no
1,1,1,1,0,0,81,no
1,1,1,1,0,0,84,no
1,1,2,0.875,0,0,89,no
1,1,1,0.75,0,0,103,no
0,0,0,0.352941,0,0,108,no
1,1,1,0.510204,0,0,111,no
0,0,0,0.576923,3,3,194,no
1,1,2,0.75,0,0,198,no
0,0,0,0.75,0,0,199,no
1,1,1,0.538462,0,0,200,no
1,1,1,0.571429,0,0,202,no
1,1,1,0.714286,0,0,169,no
1,1,1,0.6875,0,0,172,no
1,1,1,0.6,0,0,174,no
1,1,2,0.611111,0,0,178,no
0,0,0,0.352564,0,0,185,no
1,1,1,0.693878,0,0,192,no
1,1,2,0.517903,0,0,196,no
0,0,0,0.6875,0,0,214,no
1,1,3,0.2944,0,0,221,no
1,1,1,0.666667,0,0,223,no
1,1,1,0.346154,0,0,226,no
0.5,0,1,0.595455,0,0,232,no
1,1,1,0.404959,0,0,241,no
0,0,0,0.529412,0,0,155,no
1,1,1,0.465116,0,0,157,no
1,1,3,0.503072,0,0,179,no
0,0,0,0.35,0,0,183,no
0,0,0,0.602941,0,0,188,no
1,1,1,0.588235,0,0,203,no
0,0,0,0.21732,4,1.333333,236,no
0.333333,0,2,0.269804,20,3.333333,261,no
0.333333,0,2,0.277966,20,3.333333,265,no
0.6,0,3,0.363778,0,0,269,no
1,1,2,0.675926,0,0,279,no
0.333333,0,1,0.337689,9,3,285,yes
0.5,0,1,0.3875,0,0,69,no
0.25,0,1,0.319444,0,0,83,no
0.5,0,1,0.45,0,0,86,no
0,0,0,0.476476,6,2,89,no
1,1,2,0.480769,0,0,95,no
1,1,1,0.136364,3,3,100,no
0.5,0,1,0.416667,2,1,162,no
0.5,0,2,0.533333,0,0,167,no
0.5,0,1,0.366667,0,0,170,no
0.666667,0,2,0.374086,0,0,177,no
1,1,1,0.666667,0,0,148,no
1,1,1,0.6,0,0,153,no
1,1,3,0.923077,0,0,156,no
0,0,0,0.5,0,0,160,no
0.4,0,2,0.528739,12,2.4,222,no
0,0,0,0.285714,3,3,244,no
0.285714,0,2,0.323399,2,0.285714,250,no
1,1,1,0.346154,0,0,255,no
0,0,0,0.341912,0,0,261,no
0,0,0,0.333333,0,0,266,no
0,0,0,0.310345,0,0,270,no
1,1,2,0.291667,0,0,278,no
0,0,0,0,0,0,18,no
0,0,0,0,0,0,20,yes
0,0,0,0.145833,0,0,20,no
1,1,1,0.3,0,0,21,no
0,0,0,0,3,3,25,no
1,1,1,1,0,0,27,no
0.125,0,1,0.315862,20,2.5,195,no
0,0,0,0.272727,5,5,222,no
1,1,2,0.541209,0,0,244,no
1,1,1,0.571429,0,0,247,no
0,0,0,0.5,0,0,253,no
1,1,1,0.307692,0,0,262,no
0,0,0,0.309524,4,4,264,no
0.333333,0,1,0.041667,0,0,266,no
1,1,1,0.2,0,0,132,no
0.4,0,2,0.738571,0,0,137,no
0.5,0,2,0.459413,9,2.25,143,no
0,0,0,0.607143,0,0,152,no
1,1,5,0.711026,0,0,156,no
1,1,1,0.428571,0,0,161,no
0,0,0,0.391304,6,3,168,no
1,1,1,0.533333,0,0,300,no
0.2,0,1,0.200295,0,0,315,no
1,1,1,0.6875,0,0,266,no
1,1,3,0.56133,0,0,268,no
1,1,1,1,0,0,269,no
1,1,1,1,0,0,270,no
0.166667,0,1,0.401089,18,3,275,no
0,0,0,0.3,0,0,278,no
0.333333,0,1,0.490065,0,0,189,no
0.666667,0,2,0.766938,0,0,193,no
0,0,0,0.639456,0,0,199,no
1,1,2,0.495763,0,0,210,no
0.5,0,2,0.513472,0,0,226,no
1,1,1,0.518519,0,0,229,no
1,1,1,0.727273,0,0,261,no
1,1,1,0.78125,0,0,263,no
0,0,0,0.227273,3,3,266,no
1,1,5,0.654889,0,0,268,no
1,1,1,0.5,0,0,260,no
1,1,3,0.604945,0,0,265,no
1,1,1,0.556962,0,0,268,no
1,1,1,0.635135,0,0,270,no
1,1,2,1,0,0,274,no
1,1,1,0.626506,0,0,288,no
1,1,1,0.643678,0,0,292,no
1,1,2,0.825,0,0,302,no
0.333333,0,2,0.339409,12,2,326,no
0.285714,0,2,0.328176,6,0.857143,342,no
1,1,1,0.270677,0,0,356,no
0,0,0,0.294799,0,0,371,no
0.666667,0,2,0.406041,0,0,223,no
0,0,0,0.540323,0,0,226,no
0,0,0,0.222222,0,0,230,no
1,1,1,0.57971,0,0,232,no
0,0,0,0,0,0,257,no
0,0,0,0.173913,0,0,258,no
0,0,0,0.708801,0,0,259,no
1,1,1,0.666667,0,0,299,no
1,1,1,0.571429,0,0,286,no
1,1,1,0.568182,0,0,297,no
0.5,0,1,0.521242,1,0.5,305,no
0.2,0,1,0.472854,20,4,311,no
0,0,0,0.455696,0,0,318,no
0,0,0,0.444444,3,3,319,no
0,0,0,0.243902,0,0,345,no
0,0,0,0.34466,0,0,348,no
0,0,0,0.341354,0,0,349,no
0.2,0,1,0.338973,0,0,350,no
0,0,0,0.337963,0,0,351,no
1,1,1,1,0,0,74,no
1,1,1,0.421053,0,0,79,no
1,1,1,0.428571,0,0,82,no
0,0,0,0.666667,0,0,283,no
0,0,0,0.22826,0,0,290,no
0.666667,0,2,0.216667,0,0,298,no
0,0,0,0.368421,0,0,315,no
1,1,1,0.567797,0,0,325,no
0.75,0,3,0.566554,0,0,338,no
1,1,2,0.507764,0,0,345,no
0.333333,0,2,0.46119,14,2.333333,349,no
0.333333,0,1,0.290786,0,0,366,no
0,0,0,0.5,0,0,377,no
1,1,1,0.4,0,0,385,no
1,1,1,1,0,0,263,no
1,1,3,0.683197,0,0,269,no
1,1,1,0.552381,0,0,276,no
1,1,1,0.548673,0,0,281,no
1,1,1,0.564103,0,0,285,no
0.5,0,1,0.125,0,0,288,no
0,0,0,0.567911,6,3,294,no
1,1,1,0.423077,0,0,296,no
0.25,0,1,0.537753,8,2,300,no
1,1,1,0.555556,0,0,7,no
1,1,1,1,0,0,3,no
0.5,0,2,0.666667,0,0,4,no
0,0,0,0.714286,0,0,6,no
0,0,0,0,0,0,12,no
0.5,0,2,0.125,0,0,24,no
0.166667,0,1,0.266966,0,0,35,no
0,0,0,0.333333,0,0,39,no
1,1,1,0.4,0,0,6,no
1,1,1,0.5,0,0,3,no
1,1,1,0.666667,0,0,10,no
1,1,2,1,0,0,27,no
1,1,2,0.75,0,0,39,no
1,1,2,0.833333,0,0,11,no
0.333333,0,1,0.316667,0,0,23,no
0.2,0,2,0.073654,30,3,31,no
0,0,0,0.135467,0,0,38,no
1,1,4,0.517262,0,0,48,no
0.285714,0,2,0.292714,14,2,64,no
0.5,0,1,0.325,0,0,6,no
0,0,0,0.5,1,1,10,no
0.5,0,1,0.480769,0,0,11,no
0,0,0,0.473684,0,0,19,no
0,0,0,0.44,5,5,22,no
1,1,1,1,0,0,4,no
0.5,0,1,0.1,0,0,8,no
0,0,0,0.333333,0,0,13,no
0,0,0,0,0,0,17,no
1,1,2,0.654762,0,0,21,no
1,1,1,0.428571,0,0,10,no
0,0,0,0.5,0,0,13,no
0,0,0,0,0,0,12,no
1,1,4,1,0,0,17,no
0,0,0,0.194444,6,1,20,no
0,0,0,0.210526,0,0,34,no
1,1,1,0.125,5,5,36,no
0.333333,0,1,0.407407,0,0,43,no
0.285714,0,2,0.1,9,1.285714,22,no
0,0,0,0.285714,0,0,38,no
0,0,0,0.357143,0,0,48,no
1,1,4,0.775,0,0,55,no
0.4,0,2,0.433333,0,0,63,no
0,0,0,0.307692,0,0,70,no
0,0,0,0,4,2,28,no
1,1,1,0.25,0,0,31,no
0,0,0,0,0,0,37,no
1,1,1,0.444444,0,0,45,no
1,1,2,0.4375,0,0,48,no
1,1,3,0.761905,0,0,44,no
1,1,1,0.6,0,0,50,no
1,1,3,1,0,0,52,no
0.4,0,2,0.577857,0,0,54,no
0.5,0,1,0.6125,0,0,58,no
1,1,1,1,0,0,60,no
1,1,4,0.541667,0,0,62,no
1,1,3,0.759804,0,0,65,no
1,1,4,0.839181,0,0,67,no
1,1,3,1,0,0,47,no
1,1,1,0.666667,0,0,49,no
1,1,2,0.857143,0,0,51,no
1,1,1,1,0,0,58,no
1,1,3,1,0,0,60,no
1,1,3,1,0,0,61,no
0,0,0,0.475,0,0,64,no
1,1,2,1,0,0,70,no
0.2,0,1,0.397671,0,0,121,no
1,1,2,0.527778,0,0,123,no
1,1,1,0.538462,0,0,129,no
0,0,0,0.533333,2,2,131,no
0,0,0,0.45,4,4,132,yes
0,0,0,0.416896,0,0,133,no
0,0,0,0.230769,3,3,136,no
0,0,0,0.315714,0,0,137,yes
0,0,0,0.321429,0,0,142,no
1,1,1,0.6,0,0,145,no
0,0,0,0.216374,6,3,149,no
1,1,2,0.727273,0,0,47,no
1,1,1,1,0,0,48,no
0.25,0,1,0.63141,0,0,54,no
0,0,0,0.5,3,3,58,no
0,0,0,0,0,0,66,no
0,0,0,0.444444,0,0,106,no
1,1,1,0.5,0,0,109,no
1,1,1,0.5,0,0,110,no
0,0,0,0.5,0,0,111,no
0,0,0,0.5,0,0,116,no
0,0,0,0,0,0,122,no
0,0,0,0.376471,0,0,123,no
1,1,1,1,0,0,127,no
0,0,0,0.5,0,0,98,no
0,0,0,0.365621,9,1.8,107,no
0.25,0,2,0.386894,0,0,112,no
0,0,0,0.301377,9,1.285714,116,no
0,0,0,0.211817,12,1.5,120,no
0,0,0,0.536812,0,0,126,no
0,0,0,0.338971,16,2.285714,134,no
0,0,0,0,0,0,140,no
0.2,0,1,0.177706,15,3,144,no
0.5,0,3,0.256144,18,3,27,no
0.25,0,1,0.316924,12,3,32,no
0,0,0,0.309524,0,0,34,no
1,1,1,0.272727,0,0,35,no
1,1,1,0.2,0,0,36,no
1,1,1,1,0,0,36,no
0,0,0,0.25,0,0,36,no
0,0,0,0.230769,0,0,37,no
1,1,1,0.285714,0,0,39,no
0,0,0,0.226921,0,0,45,no
0.2,0,1,0.269661,12,2.4,47,no
0.25,0,1,0.189881,12,3,51,no
1,1,1,0.571429,0,0,45,no
1,1,1,0.5,0,0,46,no
1,1,3,0.741667,0,0,47,no
1,1,1,1,0,0,51,no
0,0,0,0.25,3,3,55,no
0,0,0,0.2,3,3,56,no
0,0,0,0.043478,3,3,56,no
0,0,0,0.074074,3,3,56,no
0,0,0,0.071429,3,3,57,no
0,0,0,0.068966,3,3,57,no
0,0,0,0,0,0,25,no
0,0,0,0,0,0,26,no
1,1,1,0.333333,0,0,26,no
1,1,1,0.2,0,0,27,no
0.666667,0,2,0.311111,0,0,30,no
1,1,1,0.333333,0,0,32,no
1,1,1,0.5,0,0,33,no
0,0,0,0.5,0,0,36,no
1,1,1,0.333333,0,0,40,no
0,0,0,0.4,0,0,43,no
1,1,1,0.428571,0,0,44,no
1,1,1,0.2,0,0,45,no
1,1,1,0.333333,0,0,46,no
1,1,1,0.5,0,0,47,no
0.5,0,1,0.083333,0,0,51,yes
0.5,0,1,0.583333,0,0,126,no
1,1,1,0.6,0,0,130,no
1,1,4,0.555556,0,0,83,no
1,1,1,0.3,0,0,90,no
0,0,0,0.222222,0,0,224,no
0.5,0,2,0.216594,6,1.5,227,no
0,0,0,0.29304,0,0,236,no
1,1,1,0.384615,0,0,138,no
0,0,0,0.1,0,0,141,no
0,0,0,0.8,0,0,149,yes
0,0,0,0.460865,0,0,158,no
1,1,1,0.636364,0,0,226,no
0.5,0,2,0.427941,0,0,228,no
0,0,0,0.17313,6,1.5,229,no
0.5,0,2,0.465646,0,0,237,no
0.333333,0,2,0.268888,0,0,238,no
0,0,0,0.166957,8,4,242,no
1,1,1,0.428571,0,0,249,no
0.333333,0,1,0.31846,6,2,260,no
0,0,0,0,0,0,54,no
1,1,2,0.472868,0,0,65,no
1,1,1,0.625,0,0,67,no
0,0,0,0.29375,0,0,70,no
0.333333,0,2,0.065476,24,4,83,no
0,0,0,0.122852,12,2.4,86,no
0.333333,0,2,0.208416,24,4,89,no
0.2,0,1,0.231731,12,2.4,91,no
0,0,0,0.235294,0,0,96,no
0.333333,0,1,0.227583,0,0,96,no
0,0,0,0,0,0,51,no
1,1,1,0.694444,0,0,150,no
0,0,0,0.684211,0,0,152,no
1,1,1,1,0,0,186,no
1,1,4,0.748611,0,0,189,no
0.333333,0,1,0.599747,0,0,192,no
1,1,1,0.7,0,0,194,no
1,1,2,0.8125,0,0,200,no
0.5,0,1,0.677056,0,0,205,no
0.666667,0,2,0.788111,0,0,211,no
0,0,0,0.380682,0,0,214,no
0.75,0,3,0.433333,2,0.5,216,no
0.166667,0,1,0.289134,12,2,248,no
0,0,0,0.350515,3,3,249,no
0,0,0,0.3,0,0,255,no
0,0,0,0.338235,0,0,254,no
0,0,0,0.4375,3,3,257,no
1,1,4,0.516098,0,0,261,no
0,0,0,0.2,0,0,266,no
0,0,0,0.380988,0,0,272,no
0.5,0,1,0.125,0,0,277,no
0,0,0,0.375,0,0,280,no
0.25,0,1,0.256819,9,2.25,285,no
0,0,0,0.321429,0,0,178,no
0,0,0,0.142857,0,0,143,no
0,0,0,0.8,0,0,187,no
0,0,0,0.397059,0,0,188,no
0,0,0,0.208696,0,0,196,no
0,0,0,0.223475,0,0,205,no
0.5,0,2,0.348512,0,0,354,no
0,0,0,0.574908,4,2,360,no
1,1,1,0.579365,0,0,361,no
1,1,1,0.585938,0,0,365,no
1,1,2,0.72549,0,0,370,no
1,1,2,0.593864,0,0,371,no
0,0,0,0,0,0,374,no
0.5,0,1,0.40404,0,0,377,no
0.5,0,1,0.386905,0,0,379,no
0,0,0,0.330793,0,0,337,no
0.5,0,1,0.360606,0,0,338,no
0.5,0,1,0.284572,0,0,343,no
1,1,1,0.288,0,0,351,no
0,0,0,0.322115,0,0,354,no
0.666667,0,2,0.219112,0,0,356,no
1,1,1,0.444444,0,0,361,no
1,1,1,0.533333,0,0,366,no
0,0,0,0.458333,0,0,371,no
1,1,1,0.333333,0,0,372,no
0.5,0,1,0.343898,0,0,376,no
0,0,0,0.343891,0,0,377,no
1,1,1,0.348739,0,0,384,no
0,0,0,0.269663,0,0,83,no
1,1,1,0.5,0,0,87,no
1,1,1,0.333333,0,0,88,no
0,0,0,0,0,0,89,no
1,1,1,0.333333,0,0,90,no
1,1,1,0.666667,0,0,90,no
0,0,0,0.265306,3,3,93,no
0,0,0,0.262626,3,3,94,no
0,0,0,0.26,3,3,94,no
1,1,1,0.267327,3,3,94,no
0,0,0,0.266667,3,3,94,no
0,0,0,0.25,3,3,95,no
0,0,0,0.235294,3,3,95,no
0.333333,0,1,0.227583,9,3,95,no
0.333333,0,1,0.242079,6,2,95,no
1,1,1,1,0,0,166,no
0,0,0,0,0,0,168,no
0,0,0,0.202991,3,1,169,no
0.333333,0,1,0.21256,0,0,175,no
0.285714,0,2,0.289058,18,2.571429,178,no
0,0,0,0.294798,5,5,181,no
1,1,4,0.453252,0,0,183,no
1,1,1,0.428571,0,0,187,no
1,1,2,0.311648,0,0,189,no
1,1,1,1,0,0,190,no
1,1,1,1,0,0,192,no
0,0,0,0,0,0,202,no
0,0,0,0,0,0,204,no
0.2,0,1,0.27,9,1.8,205,no
0.5,0,1,0.418912,0,0,207,no
0,0,0,0.418033,5,5,214,no
0,0,0,0.425373,0,0,221,no
0,0,0,0,0,0,0,no
0.5,0,1,0.266667,0,0,1,no
0,0,0,0.285714,0,0,3,no
0,0,0,0,0,0,9,no
0,0,0,0.470588,0,0,12,no
1,1,1,0.333333,0,0,13,no
1,1,2,0.666667,0,0,17,no
1,1,1,0.5,0,0,18,no
1,1,3,1,0,0,22,no
0.666667,0,2,0.777778,0,0,0,no
1,1,1,0.5,0,0,2,no
0.333333,0,1,0.111111,0,0,8,no
1,1,1,1,0,0,15,no
1,1,1,1,0,0,16,no
1,1,1,0.5,0,0,18,no
1,1,1,0.666667,0,0,18,no
0.5,0,1,0.666667,0,0,4,no
0,0,0,0.428571,0,0,10,no
1,1,1,0.5,0,0,26,no
1,1,1,0.571429,0,0,28,no
0.333333,0,2,0.198347,5,0.833333,31,no
0,0,0,0.2,1,1,33,no
0,0,0,0.277778,0,0,36,no
0.181818,0,2,0.25487,8,0.727273,35,no
0.25,0,1,0.283763,0,0,40,no
0,0,0,0.233516,0,0,43,no
0.333333,0,1,0.066667,0,0,7,no
1,1,1,0.833333,0,0,13,no
0,0,0,0,0,0,4,no
1,1,2,1,0,0,8,no
0.666667,0,2,0.644444,0,0,10,no
0.8,0,4,0.8,0,0,3,no
0,0,0,0.27381,0,0,10,no
1,1,1,0.285714,0,0,6,no
0,0,0,0.291667,0,0,9,no
1,1,1,1,0,0,15,no
1,1,1,0.368421,0,0,16,no
1,1,1,0.333333,0,0,1,no
1,1,1,0.6,0,0,5,no
1,1,2,0.666667,0,0,11,no
0,0,0,0.166667,0,0,14,no
0,0,0,0.375,0,0,16,no
1,1,1,1,0,0,17,no
0,0,0,0.833333,0,0,20,no
0,0,0,0.5,0,0,21,no
1,1,1,0.666667,3,3,19,no
1,1,1,0.5,3,3,24,no
1,1,2,1,4,2,32,no
1,1,1,1,3,3,39,no
1,1,2,1,6,3,12,no
1,1,1,0.2,2,2,49,no
1,1,1,1,3,3,52,no
0,0,0,0.6,2,2,21,no
0.5,0,1,0.875,6,3,26,yes
1,1,1,0.6,5,5,49,no
0,0,0,0,3,3,53,yes
1,1,1,0.285714,2,2,54,no
0.5,0,1,0.166667,8,4,8,no
1,1,1,0.818182,2,2,25,no
1,1,1,1,0,0,33,no
1,1,1,0.809524,0,0,36,no
0.333333,0,1,0.272727,2,0.666667,37,no
1,1,1,0.333333,0,0,40,no
1,1,1,0.5,0,0,46,no
0,0,0,0.142857,2,2,48,no
0,0,0,0.785714,3,3,50,no
1,1,1,0.8,3,3,54,no
1,1,2,1,6,3,3,no
0,0,0,0.8,2,2,8,no
1,1,1,0.8,3,3,15,no
0.333333,0,1,0.181818,2,0.666667,26,no
1,1,1,0.333333,0,0,30,no
1,1,1,0.7,0,0,37,no
1,1,1,0.73913,0,0,40,no
1,1,1,0.833333,3,3,1,no
0,0,0,0.6,2,2,10,no
0.5,0,1,0.606618,3,1.5,13,yes
1,1,1,0.666667,0,0,17,no
1,1,1,1,3,3,8,no
1,1,1,1,4,4,13,no
1,1,1,0.4,5,5,27,no
1,1,1,0.142857,3,3,30,no
1,1,1,1,3,3,33,no
0,0,0,0.192308,3,3,47,no
1,1,1,1,0,0,2,no
0,0,0,0,0,0,7,no
1,1,2,1,6,3,18,no
0,0,0,0.189881,16,4,4,no
0.4,0,2,0.292751,18,3.6,6,no
0,0,0,0,3,3,11,no
0,0,0,0.366667,6,3,9,no
0.666667,0,2,0.284632,12,4,23,no
1,1,1,0.444444,4,4,34,no
0,0,0,0,3,3,35,no
0.5,0,1,0.404971,10,5,42,no
1,1,1,1,4,4,50,no
1,1,4,0.540365,11,2.75,60,no
1,1,1,1,3,3,5,no
1,1,2,0.464286,6,3,9,no
1,1,2,0.703297,6,3,28,no
0.25,0,1,0.0625,12,3,5,no
0,0,0,0,0,0,25,no
0.5,0,1,0.5,0,0,30,no
0,0,0,0.631579,0,0,44,no
1,1,1,0.571429,3,3,4,no
1,1,1,0.625,3,3,9,no
1,1,1,0.5,2,2,24,no
1,1,1,0.2,3,3,1,no
0.5,0,1,0.208874,6,3,4,no
1,1,1,1,4,4,10,no
1,1,1,0.5,4,4,18,yes
0.5,0,1,0.75,8,4,50,no
1,1,3,1,11,3.666667,0,no
1,1,1,1,0,0,30,no
0,0,0,0.7,2,2,37,no
0,0,0,0.0625,3,3,11,no
1,1,1,0.388889,3,3,32,no
0,0,0,0.400222,15,3,49,no
1,1,1,1,0,0,10,no
0.333333,0,1,0.611111,0,0,21,no
0,0,0,0.142857,4,4,4,yes
1,1,1,0.375,3,3,8,no
0.2,0,1,0.220808,20,4,12,yes
0,0,0,0.201988,30,3,6,no
1,1,1,1,0,0,9,no
1,1,1,0.566667,2,2,49,no
0.285714,0,2,0.503339,33,4.714286,60,no
1,1,1,0.037037,2,2,8,no
0,0,0,0,0,0,0,no
0,0,0,0,3,3,10,no
1,1,1,0.5,5,5,14,no
1,1,1,0.333333,0,0,26,no
0,0,0,0,0,0,8,no
1,1,1,0.407407,3,3,14,no
1,1,1,0.333333,0,0,27,no
1,1,1,0.444444,3,3,21,no
1,1,1,0.5,3,3,32,no
1,1,1,1,0,0,7,no
0,0,0,0,2,2,5,no
1,1,1,1,0,0,6,no
0.5,0,1,0.090074,8,4,16,no
1,1,1,1,4,4,5,yes
0,0,0,0.675,0,0,9,yes
0,0,0,0,2,2,3,no
0,0,0,0,2,2,3,no
0,0,0,0,6,2,3,no
0,0,0,0.25,3,3,5,yes
1,1,1,1,0,0,2,no
1,1,1,1,2,2,4,no
0,0,0,0,4,4,7,no
0,0,0,0.666667,0,0,0,no
0,0,0,0.5,0,0,1,no
1,1,1,0.117647,4,4,10,no
1,1,1,1,3,3,7,no
1,1,1,1,0,0,2,no
0,0,0,0.666667,0,0,6,no
0,0,0,0.5,4,4,7,no
0,0,0,0,2,2,4,no
0,0,0,0,4,4,9,no
0,0,0,0,4,4,9,no
0,0,0,0.27619,8,4,13,no
0,0,0,0.277778,4,4,13,no
1,1,1,1,0,0,0,no
0,0,0,0,2,2,7,no
1,1,1,0.090909,2,2,8,no
0,0,0,0,2,2,9,no
0,0,0,0,4,2,6,no
0,0,0,0.123916,69,3,1,no
0,0,0,0.08265,4,2,10,no
1,1,1,0.714286,0,0,13,no
0,0,0,0.2,5,5,18,no
0,0,0,0.4,3,3,19,no
1,1,1,1,2,2,5,no
0,0,0,0.318182,3,3,13,yes
1,1,1,0.176471,4,4,21,no
0.333333,0,1,0.236036,15,5,36,no
0,0,0,0.173913,5,5,11,no
1,1,1,0.4,0,0,3,no
1,1,1,0.25,2,2,11,no
0,0,0,0,4,2,21,no
0,0,0,0,0,0,2,yes
1,1,1,0.25,2,2,8,no
0,0,0,0.291391,12,3,15,yes
1,1,1,1,0,0,10,no
0,0,0,0.285714,3,3,15,no
0.5,0,1,0.222278,5,2.5,13,no
1,1,1,0.264706,3,3,14,no
1,1,1,0.058824,4,4,2,no
1,1,1,0.25,2,2,5,no
0,0,0,0,0,0,4,no
0,0,0,0,4,4,8,no
1,1,2,0.225,8,4,11,no
0,0,0,0,92,4,1,no
0,0,0,0.003247,12,4,7,no
0,0,0,0,0,0,5,no
0,0,0,0,2,2,7,no
0,0,0,0.452083,8,4,13,no
1,1,1,0.333333,1,1,4,yes
1,1,1,1,2,2,6,no
0,0,0,0.3,0,0,10,no
0.333333,0,1,0.355159,12,4,13,no
0,0,0,0.169038,20,4,14,no
1,1,2,0.036407,8,4,21,no
1,1,1,0.074468,2,2,29,no
1,1,1,1,4,4,38,no
0,0,0,0,9,3,46,yes
1,1,1,1,4,4,16,no
0,0,0,0.4,3,3,1,yes
1,1,1,0.444444,2,2,17,no
1,1,1,0.666667,4,4,11,no
1,1,1,1,3,3,14,no
0.333333,0,1,0.190218,6,2,12,no
0.333333,0,1,0.202806,9,3,17,no
1,1,1,1,0,0,29,no
0.25,0,1,0.0625,0,0,4,no
0,0,0,0,0,0,13,no
1,1,2,0.235859,9,4.5,21,no
0,0,0,0,8,4,15,no
0,0,0,0,4,4,22,no
0,0,0,0.375,4,4,28,no
0,0,0,0.111111,5,5,12,no
1,1,1,1,0,0,2,no
0,0,0,0,4,4,17,yes
1,1,1,0.333333,4,4,19,no
0.5,0,1,0.196154,8,4,21,no
1,1,2,1,8,4,30,no
1,1,1,1,3,3,17,no
1,1,1,0.466667,3,3,26,no
0,0,0,0.543154,12,3,41,yes
1,1,1,0.396552,3,3,46,no
1,1,1,0.25,2,2,7,no
1,1,1,0.409091,3,3,22,no
0,0,0,0.55,0,0,29,no
0.5,0,1,0.289583,6,3,42,no
1,1,1,1,0,0,0,no
0.2,0,1,0.201905,20,4,12,no
0,0,0,0.210916,9,3,16,no
0,0,0,0.472222,10,5,7,no
0.5,0,1,0.25,4,2,14,no
1,1,2,1,5,2.5,1,no
1,1,1,0.263158,2,2,42,no
1,1,1,1,2,2,5,no
0,0,0,0.27619,6,3,16,no
0.25,0,1,0.165842,12,3,33,no
0,0,0,0,6,3,38,no
0,0,0,0.300909,10,5,51,no
0,0,0,0,12,4,53,no
1,1,1,0.25,2,2,9,no
0,0,0,0.083722,9,3,5,no
0,0,0,0,6,2,5,yes
0,0,0,0,4,2,6,no
1,1,2,1,10,5,7,no
1,1,1,1,4,4,9,no
0,0,0,0,0,0,2,no
0.5,0,1,0.219048,6,3,12,no
0,0,0,0.064583,4,2,3,no
1,1,1,0.267857,2,2,25,no
1,1,2,0.266667,8,4,6,no
1,1,1,1,5,5,21,no
1,1,1,1,4,4,47,no
1,1,2,0.416667,0,0,52,no
1,1,1,1,0,0,2,no
1,1,2,0.881944,5,2.5,28,no
0.2,0,1,0.221228,15,3,36,no
1,1,1,0.166667,4,4,3,no
0.333333,0,1,0.23165,9,3,10,no
